#num,month,date,time[second],1980's Average,1990's Average,2000's Average,2010's Average,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
33,2,3,2851200,15159813,14738355,14163946,13535671,14961105,14919473,14397309,14901468,14986436,14985783,14613204,14305847,14721079,15084627,14468325,14562731,14436559,14702962,14401562,13916031,13626968,13613308,13803331,14114890,13954700,,13667956,13537472,13761389,13682126,13623866,13370134,13365643,13276778,
34,2,4,2937600,15181054,14762962,14179678,13550977,14984863,14905918,14384949,14882847,14997438,14994594,14651434,14388633,14799671,15125149,14498987,14590986,14413775,14688823,14354903,13959084,13593606,13651766,13788020,14176168,13985082,,13662274,13558126,13782681,13681685,13665358,13417505,13336973,13303213,
35,2,5,3024000,15207771,14784614,14199368,13554161,14999243,14885361,14387093,14895853,15038261,14980794,14698641,14473023,14829884,15147068,14510159,14626364,14402443,14686075,14364589,13997817,13520079,13656800,13726703,14304637,14019491,,13638157,13539775,13752404,13692451,13696293,13461104,13323424,13329683,
36,2,6,3110400,15228254,14815785,14227647,13589536,15027308,14894365,14418244,14895523,15089035,14973028,14756131,14556979,14874010,15152231,14548301,14660722,14428894,14689051,14369890,14027753,13521584,13661187,13728000,14340780,14111891,13768984,13628251,13568822,13762682,13713981,13661255,13560967,13347490,13293392,
37,2,7,3196800,15241341,14842598,14255426,13601038,15076943,14907609,14456077,14908609,15144410,14965615,14775208,14626038,14900945,15120181,14621289,14679818,14466418,14688715,14369237,14076322,13604880,13684585,13789841,14342250,14226769,13768908,13634832,13662902,13830923,13666843,13641321,13601644,13351114,13250852,
38,2,8,3283200,15242921,14865661,14289346,13630938,15110699,14965539,14518068,14880349,15206976,14991476,14768940,14676403,14902153,15085537,14661164,14682017,14508070,14689886,14438923,14157418,13736023,13705700,13842650,14336774,14297733,13800153,13636918,13731963,13932090,13669885,13704298,13603941,13357719,13241477,
39,2,9,3369600,15240610,14881482,14318070,13654306,15105767,15031712,14560865,14845742,15245727,14993581,14748437,14698932,14899757,15070501,14719569,14669425,14537751,14725117,14470922,14234377,13778011,13753416,13852281,14349505,14325669,13824198,13649678,13756675,14006542,13688619,13783832,13612599,13366971,13199637,
40,2,10,3456000,15253169,14895987,14342008,13660838,15099377,15092224,14620615,14832331,15258210,14996178,14713283,14671550,14927657,15074661,14773164,14657147,14570711,14742783,14464302,14316070,13752048,13777635,13906008,14380862,14322056,13823756,13657543,13785494,14016644,13678391,13839883,13546847,13371617,13227366,
41,2,11,3542400,15256262,14910653,14359931,13671415,15062411,15124796,14700799,14806680,15271883,15015623,14703205,14657287,14951271,15067341,14807645,14640251,14624543,14780237,14504880,14391075,13737061,13850616,13959531,14403758,14268929,13854085,13673886,13857694,14058321,13633069,13869333,13481905,13350835,13263605,
42,2,12,3628800,15264583,14922974,14381261,13700148,15008991,15110856,14764227,14872966,15238326,15001169,14699306,14640474,14995947,15082554,14823917,14625004,14666753,14804838,14533559,14426852,13753646,13891583,13999615,14377721,14239081,13923884,13716435,13914164,14122711,13606990,13889313,13461801,13397611,13268427,
43,2,13,3715200,15286798,14934722,14404699,13745148,14986306,15082478,14815490,14949174,15167062,15015032,14686335,14632642,15042267,15112883,14843855,14593351,14740541,14841848,14579269,14438047,13754175,13887352,14001721,14350958,14237149,13991922,13776731,13944095,14176366,13630738,13902604,13546428,13436564,13300888,
44,2,14,3801600,15303122,14935496,14423895,13795042,14933219,15041731,14842936,14964607,15128620,15011484,14666578,14619581,15084334,15139878,14855209,14571190,14799960,14867089,14620216,14457816,13817298,13870298,14029415,14287947,14289783,14054621,13807752,13998993,14215442,13700630,13916858,13572323,13546701,13342060,
45,2,15,3888000,15321420,14955442,14431340,13841021,14933585,15080144,14879510,15000968,15145490,15001764,14659463,14620198,15134135,15175167,14857579,14525968,14851879,14908858,14682247,14445907,13931554,13839477,14058806,14236455,14315111,14115574,13872639,14029251,14229214,13739569,13942060,13620885,13673982,13346013,
46,2,16,3974400,15342846,14971204,14442379,13867318,14926613,15119692,14902608,15008607,15153065,14983718,14670952,14644846,15157783,15188672,14882097,14525657,14885982,14937900,14741327,14466906,14005573,13850319,14044467,14243550,14359355,14177081,13907088,14062490,14242024,13795307,13883835,13666867,13709174,13361998,
47,2,17,4060800,15369278,14995478,14466840,13861392,14942292,15174783,14929109,15014935,15168115,14988589,14705975,14689986,15157089,15216084,14910111,14547515,14914996,14990913,14794676,14487003,13952645,13840400,14038307,14273322,14421548,14220886,13920876,14116673,14222483,13811369,13770330,13611662,13723104,13355141,
48,2,18,4147200,15398636,15019481,14483743,13860818,14970577,15189978,14984154,15025006,15235788,15018838,14703472,14729533,15122679,15255121,14930238,14606090,14916599,15012671,14801304,14536093,13868287,13792039,14033442,14318477,14458196,14230353,13932956,14141013,14164431,13823911,13774725,13547054,13730632,13402286,
49,2,19,4233600,15428082,15029095,14497565,13880238,15027615,15203213,15021256,15029175,15230248,15035473,14683621,14781703,15066621,15297490,14942148,14652472,14905267,15032192,14824519,14570793,13814486,13757107,14050408,14379429,14412506,14212404,13941872,14133535,14113242,13935082,13789853,13577466,13778754,13439935,
50,2,20,4320000,15454582,15039710,14506672,13894213,15091806,15189773,15037240,15055881,15213333,15072797,14663036,14839101,15035969,15326712,14963258,14709637,14871445,15031555,14862677,14563085,13840022,13769109,14127015,14404268,14331850,14176615,13931643,14099288,14123664,14035877,13820107,13603479,13777530,13479711,
51,2,21,4406400,15484146,15055204,14528382,13912633,15130543,15209505,15063940,15052844,15230887,15087501,14679527,14889658,15012205,15361909,14964062,14769619,14873624,15025717,14887892,14530562,13861383,13804668,14145579,14487163,14285131,14171744,13919301,14091316,14157569,14078919,13866218,13586985,13784671,13556973,
52,2,22,4492800,15512514,15061778,14543005,13932937,15137934,15209044,15077397,15054932,15211356,15108924,14694004,14877249,15011948,15409767,14963163,14798604,14869602,14999762,14911647,14578120,13882574,13809238,14149894,14555301,14248785,14239724,13933410,14079354,14177162,14064566,13900685,13593241,13812136,13596151,
53,2,23,4579200,15534036,15070165,14554798,13963035,15146513,15240569,15104871,15042212,15215539,15120060,14707750,14830153,15003727,15468381,14968385,14817292,14889731,14964326,14903460,14594691,13974105,13797290,14193772,14637735,14227543,14282268,13946489,14150040,14229324,14017261,13910147,13630119,13839032,13662634,
54,2,24,4665600,15562166,15068498,14568609,13990776,15164566,15315827,15140934,15018288,15146798,15115184,14737921,14745800,15003221,15488494,14972513,14815869,14938537,14944647,14881483,14595119,14065255,13792214,14209677,14687235,14292907,14292490,13928535,14206024,14346338,14000104,13912852,13780109,13807125,13643404,
55,2,25,4752000,15579264,15063872,14583293,13998858,15177923,15384957,15191941,15001329,15050773,15101539,14761894,14678089,15000213,15487702,14980279,14809339,14992621,14908268,14876681,14572565,14137616,13770769,14192363,14710737,14343339,14226170,13882070,14242212,14429912,13989356,13931097,13877194,13772990,13638724,
56,2,26,4838400,15589395,15051412,14598435,14012635,15216897,15458395,15155738,14987517,15005589,15092578,14773013,14645086,15001999,15417006,14977194,14798224,15035693,14893196,14894112,14539827,14196844,13775804,14132940,14692089,14406699,14204716,13901948,14306167,14468241,13997404,13928438,13867055,13763520,13676223,
57,2,27,4924800,15602024,15042917,14617474,14001705,15234518,15524608,15122359,14959533,15056882,15110971,14764881,14643294,15008259,15298493,14939892,14795083,15075883,14887556,14906355,14562253,14246271,13850601,14095959,14705756,14514485,14193212,13872857,14312192,14474775,14013962,13835558,13912310,13719038,13681440,
58,2,28,5011200,15585370,15030001,14644851,14029113,15248239,15579579,15041614,14930656,15112862,15151634,14766575,14647575,14999858,15196499,14873158,14816882,15112837,14911797,14947514,14599366,14254357,13920406,14104059,14728787,14570530,14241040,13910042,14341651,14505117,14025372,13818317,13942507,13750131,13727837,
59,2,29,5097600,15576328,15029070,14646472,14045708,,,,14906854,,,,14654645,,,,14795037,,,,14603540,,,,14741033,,,,14132584,,,,13958832,,,
60,3,1,5184000,15567285,15028139,14648092,14069423,15268305,15637236,15000868,14893962,15176557,15165643,14755071,14674450,15012477,15167289,14797837,14810909,15154282,14915794,14996117,14565509,14287503,13922172,14113363,14750207,14612031,14290110,13933134,14527794,14513370,14046933,13827443,13924194,13802013,13759813,
61,3,2,5270400,15548902,15020511,14656162,14074022,15293141,15642880,14951237,14872805,15203187,15188920,14758149,14689955,15002948,15159071,14735956,14860418,15175742,14925671,15045225,14517627,14328229,13927418,14105548,14733116,14657047,14352595,13940958,14597917,14486388,14085173,13798149,13880276,13787843,13736896,
62,3,3,5356800,15530259,15011983,14665261,14077785,15287340,15611146,14912411,14890141,15219673,15185148,14785738,14711708,14937176,15161854,14704830,14877971,15192228,14939410,15046655,14487738,14313165,13969948,14090896,14714425,14624422,14417939,13939904,14695947,14413498,14126893,13738251,13824457,13813380,13729800,
63,3,4,5443200,15530043,15010772,14669452,14073949,15257392,15620275,14891173,14878587,15244460,15203225,14770999,14745968,14910072,15169041,14673916,14879867,15187177,14937947,14974494,14472036,14338653,13962215,14119598,14674769,14605621,14487816,13953776,14699717,14346195,14178931,13688997,13789796,13829477,13690835,
64,3,5,5529600,15569642,15009067,14663658,14074912,15216337,15591199,14878008,14892789,15284333,15133982,14741752,14775638,14895467,15211959,14685544,14880484,15149615,14922194,14910017,14489358,14362270,13977011,14161531,14678203,14630165,14570683,13986978,14641183,14306961,14222704,13664797,13792369,13858609,13629925,
65,3,6,5616000,15526272,15017343,14668582,14095890,15183384,15579607,14887163,14894932,15336162,15098762,14735009,14813902,14891843,15239624,14696421,14864895,15113439,14945650,14906674,14542557,14396073,13977517,14117223,14697617,14629617,14628476,14055713,14664947,14310915,14255140,13660208,13796993,13878287,13612333,
66,3,7,5702400,15523175,15030038,14670348,14110202,15143601,15602387,14907999,14936577,15349285,15054911,14722425,14821673,14909243,15282952,14712930,14835191,15080666,14974929,14872253,14600145,14396094,13993394,14066743,14701679,14602865,14642787,14084320,14709086,14357700,14204128,13659416,13858745,13866340,13609296,
67,3,8,5788800,15521543,15031950,14668648,14098149,15096419,15651220,14919955,14956608,15359465,15015556,14698918,14814107,14902737,15271177,14729758,14806288,15076578,15000418,14867564,14639752,14386909,14041807,14097040,14740184,14514188,14651636,14108351,14606557,14415406,14083339,13649869,13921066,13818836,13628280,
